Date,HG_Price,HG1_logret,DXY_Price,DXY_logret,PMI,PMI_change,LME_Stocks,STOCKS_logret,Realized_Vol_Daily,Realized_Vol_Ann,Vol_Regime,Forecasted_Return,Signal,Model_Alpha,Model_Beta_DXY,Model_Beta_PMI,Model_Beta_STOCKS,Model_R2
2025-01-02,6.48,-0.3081666537408001,176.14,0.5236806139095587,50.1,-0.19999999999999574,271350,-0.0184246891354949,0.7458059615665205,11.839302603686455,NORMAL,-0.07006687388824395,NEUTRAL,0.017838820568783616,-0.1161213864183633,0.013832400386971637,-0.08340736578643632,0.039597043874532
2025-01-03,6.57,1.379332213233577,175.6,-0.3070452176297117,50.1,-0.19999999999999574,269800,-0.5728556735758299,0.7972276065152191,12.65559591092716,NORMAL,-0.04607940353065978,NEUTRAL,0.01647662892603246,-0.11699270453308537,0.014127183330801867,-0.0833780983221221,0.039674231198037035
2025-01-06,6.66,1.3605652055778679,173.31,-1.3126782739732379,50.1,-0.19999999999999574,268650,-0.4271526598824978,0.8457973624190399,13.426616883090885,NORMAL,0.09788736159884578,NEUTRAL,0.017068556088079195,-0.11657698791153039,0.013761317456657748,-0.08340087142710596,0.03963180074353034
2025-01-07,6.72,0.8968669982760316,173.75,0.2535585983617679,50.1,-0.19999999999999574,267150,-0.5599118771050164,0.8447806889778292,13.41047769255084,NORMAL,0.2034863285471044,LONG,0.020257427479149787,-0.1143277512101715,0.012613902882037564,-0.08352078745890587,0.039344841560462585
2025-01-08,6.86,2.0619287202735825,175.71,1.1217424324899146,50.1,-0.19999999999999574,265700,-0.5442445638012496,0.9461353181515173,15.019432550663343,NORMAL,0.038110378909686715,NEUTRAL,0.02352409146409425,-0.11570282626241885,0.011766009110702726,-0.0826503912733528,0.03890819124011147
2025-01-10,6.99,1.8773114507925004,178.13,1.3678712034592906,50.1,-0.19999999999999574,264425,-0.48101955516512646,0.9768750003734791,15.50740987790613,NORMAL,-0.060519955060798866,NEUTRAL,0.025127474610620388,-0.11450486875935553,0.011242505384915204,-0.08276801352869705,0.038766704919844464
2025-01-13,7.03,0.5706149576854689,178.78,0.36423788553130715,50.1,-0.19999999999999574,263450,-0.3694060558821787,0.9764225141051854,15.50022688108067,NORMAL,-0.0921711180632232,NEUTRAL,0.024022331274885293,-0.11279708903442277,0.012073218524458057,-0.0842233623477037,0.03963369377510961
2025-01-14,7.01,-0.2849004776074826,176.37,-1.3571938577433293,50.1,-0.19999999999999574,261900,-0.5900845141628608,0.9569893628968381,15.191735169355061,NORMAL,0.014523189046465216,NEUTRAL,0.024844372641654133,-0.10773580895793128,0.011904432603081022,-0.08473376567018823,0.03919569161214087
2025-01-15,7.05,0.5689915777678676,175.19,-0.6712961834542684,50.1,-0.19999999999999574,260750,-0.4400657632784332,0.9281960297614275,14.734655175997467,NORMAL,0.22042832819270503,LONG,0.026062591989545483,-0.10806087340708206,0.011569097335392076,-0.08476752197221929,0.03924838484704685
2025-01-16,7.14,1.2685159527315641,175.16,-0.017125731453302425,50.1,-0.19999999999999574,260250,-0.19193863858035912,0.9382517960773935,14.894285517482825,NORMAL,0.13224620774063653,NEUTRAL,0.02528267937238963,-0.10728001985841147,0.01170004393871317,-0.08473022074327566,0.03913388970171727
2025-01-17,7.02,-1.694955831377332,175.8,0.36471433178791185,50.1,-0.19999999999999574,260075,-0.0672656538119395,1.0273770436305951,16.309104960859862,NORMAL,0.041764301896566144,NEUTRAL,0.02596504861244463,-0.10754054406956973,0.011554395306223486,-0.08475845190741811,0.039189008987917884
2025-01-21,6.94,-1.146144351900654,172.64,-1.8138483741252192,50.1,-0.19999999999999574,260525,0.1728774921532154,1.075012061221587,17.06528742232357,NORMAL,-0.00943745971525154,NEUTRAL,0.025922067863086075,-0.1061019178808208,0.01184061672577448,-0.08482019462842078,0.039027980077841806
2025-01-22,6.86,-1.1594332780919256,172.46,-0.10431759856459667,50.1,-0.19999999999999574,260400,-0.04799155440769655,1.0811348371269522,17.16248347659742,NORMAL,0.19905794010835456,LONG,0.022812987043886093,-0.10664742866210446,0.012711287407137117,-0.08477132768972241,0.03903913071912124
2025-01-23,6.9,0.5813969865419816,172.26,-0.11603621631508512,50.1,-0.19999999999999574,259050,-0.5197817073616842,1.080629867244017,17.154467328218477,NORMAL,0.03378517180479265,NEUTRAL,0.02142012461770424,-0.10391699084111752,0.012746573925805235,-0.08488974962210172,0.03871841424820888
2025-01-24,6.83,-1.0196738020515093,169.91,-1.373607826336024,50.1,-0.19999999999999574,257625,-0.5516054050174225,1.1166315567440868,17.725976431390574,NORMAL,0.07829510626190557,NEUTRAL,0.024112767104194615,-0.10778801113064425,0.012177065134204829,-0.08486339281295617,0.03948079557904005
2025-01-27,6.73,-1.4749529926062204,170.8,0.5224396256802287,50.1,-0.19999999999999574,255825,-0.7011422237803978,1.1724822840456999,18.6125792412835,NORMAL,0.21713639758101563,LONG,0.024632021259501247,-0.10780947246443148,0.012090401664208758,-0.0849058422887927,0.03950232333870285
2025-01-28,6.8,1.0347468525424544,172.74,1.1294292497669909,50.1,-0.19999999999999574,256500,0.2635047638005032,1.1861468688524106,18.829497800288546,NORMAL,0.024760276107835072,NEUTRAL,0.02302139016629519,-0.10583132951482357,0.012264256730838058,-0.08483616511348918,0.03915785793573223
2025-01-29,6.88,1.1696039763191235,173.42,0.3928824096874749,50.1,-0.19999999999999574,256300,-0.07800312407987771,1.2069025752880171,19.158984425373013,NORMAL,-0.12249209847630646,NEUTRAL,0.021913368124727738,-0.10583062040067485,0.01237595181018769,-0.08501583696015351,0.03921108527142747
2025-01-30,6.91,0.43509858343263536,172.93,-0.2829509611183398,50.1,-0.19999999999999574,256275,-0.009754670056016204,1.1872040612439518,18.846280209224354,NORMAL,-0.01207990097409082,NEUTRAL,0.024379680169269502,-0.10379926115931853,0.011685293328746627,-0.08536044484094188,0.03915302541148391
2025-01-31,6.86,-0.7262196041784672,173.74,0.4673040493943565,49.1,-1.0,256225,-0.01951219518385645,1.159743094202528,18.41035087190666,NORMAL,0.05236383010734287,NEUTRAL,0.024752861974239218,-0.10289697383581403,0.0116737805376073,-0.08518244008677098,0.038862210171589306
2025-02-03,6.95,1.3034217838906907,175.93,1.2526259819180257,49.1,-1.0,255125,-0.4302343587617753,1.1733987213648214,18.627127232714944,NORMAL,-0.038901441395593025,NEUTRAL,0.020670082348381687,-0.10359909767024654,0.012820465990133909,-0.08513752990956508,0.03935239566889215
2025-02-04,6.97,0.28735651957317787,172.75,-1.824072600317555,49.1,-1.0,254950,-0.06861736288440962,1.1481205792542195,18.22584916693253,NORMAL,-0.08492874183563724,NEUTRAL,0.021957564485147782,-0.10384856698670394,0.01309090786764864,-0.08434476233790639,0.03886342820816813
2025-02-05,7.06,1.2829826732718217,170.94,-1.0532844909907393,49.1,-1.0,252325,-1.0349508376241516,1.144457920203416,18.167706257018654,NORMAL,0.2038349273339002,LONG,0.02423577906440208,-0.10147975825307891,0.011320936361219627,-0.08472546699616972,0.03872612843801593
2025-02-06,7.1,0.5649732542119128,171.49,0.32123381301837994,49.1,-1.0,249275,-1.2161234410066553,1.1376057566020281,18.058931532026648,NORMAL,0.20463340908352445,LONG,0.022075072862515966,-0.1015990137171373,0.011856098089701991,-0.08445016486303365,0.038675856613600956
2025-02-07,7.32,3.0515543925950626,172.27,0.45380575902221715,49.1,-1.0,247625,-0.6641199696141573,1.2366316044934118,19.630918133354115,NORMAL,0.08733157394544401,NEUTRAL,0.025871571647114823,-0.100072171392565,0.009936909690950152,-0.0851422427126583,0.03904386241794633
2025-02-10,7.49,2.2958469555908,172.36,0.05222992893594879,49.1,-1.0,245825,-0.7295604352495035,1.2674489820242743,20.120128835389227,NORMAL,0.028637430772865093,NEUTRAL,0.02680515353291139,-0.09979893499884844,0.00935401151441849,-0.08503828040880163,0.03882591434880145
2025-02-11,7.32,-2.2958469555907857,171.68,-0.3953033865248928,49.1,-1.0,243300,-1.0324650876742956,1.3961786429985894,22.163648851163394,NORMAL,0.08610411259140137,NEUTRAL,0.03375525955522202,-0.09695251279935097,0.00517092740350672,-0.08578261686018482,0.03890673296193381
2025-02-12,7.5,2.4292692569044485,172.03,0.2036601326559516,49.1,-1.0,241650,-0.6804851498383804,1.4759771164099187,23.430410345057258,NORMAL,0.1597718650707157,LONG,0.035872461603868755,-0.09690083446736493,0.0030518355545036957,-0.08585860389622953,0.03875339661364252
2025-02-13,7.59,1.1928570865273813,170.39,-0.9578952981800167,49.1,-1.0,237925,-1.5534900332686012,1.4876657801576376,23.61596212966798,NORMAL,0.06229370325705191,NEUTRAL,0.030026111952960146,-0.09543264558461646,0.006256699080096392,-0.08517469581433991,0.03812344053487282
2025-02-14,7.33,-3.485607550897838,167.7,-1.591325839798462,49.1,-1.0,255225,7.019001109667197,1.7009102030820278,27.001112398844487,NORMAL,0.256301773270348,LONG,0.03449188966647009,-0.09585066911699075,0.003400317825665161,-0.08586813774034996,0.03851656753198485
2025-02-18,7.23,-1.3736479727886726,168.52,0.4877768281652657,49.1,-1.0,263775,3.295095797307679,1.6841881092556426,26.735657388855063,NORMAL,-0.41757791849712994,SHORT,0.03321665311993234,-0.09836037035045571,0.0031917148900458547,-0.08607011827449154,0.03911792281243942
2025-02-19,7.19,-0.5547864437717979,168.79,0.160090159002052,49.1,-1.0,270900,2.66532820628936,1.665369415195648,26.43691988196454,NORMAL,-0.3161680722901394,SHORT,0.030131952740903287,-0.09270878833872098,0.005326196721317747,-0.08975539643869201,0.040981279788370406
2025-02-20,7.21,0.27777795639023695,166.34,-1.462145226029487,49.1,-1.0,268750,-0.7968169649176845,1.6354079864350834,25.961296945416745,NORMAL,-0.2326844624863108,SHORT,0.029077656410816485,-0.09307714797749506,0.006300020491204011,-0.09025581255587858,0.04142740964745528
2025-02-21,7.15,-0.8356594590941417,167.23,0.5336223952489859,49.1,-1.0,267750,-0.37278701140144155,1.6508638387152832,26.206650994020503,NORMAL,0.23013901991616528,LONG,0.029450466130806516,-0.09215861540953442,0.006322917568553715,-0.09068857087253318,0.04168057238659395
2025-02-24,7.11,-0.5610112890766789,167.75,0.31046654587597006,49.1,-1.0,267225,-0.19627091678487057,1.63647430682741,25.97822425687282,NORMAL,0.012231219572384468,NEUTRAL,0.03340072762741225,-0.09434154392519589,0.004755727993913841,-0.09101438500280673,0.04250963740158753
2025-02-25,7.15,0.5610112890766783,167.85,0.05959475742527896,49.1,-1.0,266700,-0.1966568972040827,1.5893875651083016,25.23074540505028,NORMAL,0.012622323425856036,NEUTRAL,0.030357499489035628,-0.09362665306733628,0.006455626901165426,-0.09063184046379681,0.04220325868309682
2025-02-26,7.26,1.526747213078838,168.47,0.368696897206872,49.1,-1.0,265025,-0.6300270028807229,1.6050448967305517,25.479297839054325,NORMAL,0.033650982014938435,NEUTRAL,0.02879064870922228,-0.09333771539930456,0.007388429497288282,-0.09056992947657443,0.042139123813547785
2025-02-27,7.38,1.6393809775676351,171.41,1.7300655120852932,49.1,-1.0,263650,-0.52016951826826,1.6213748608257723,25.738527982541733,NORMAL,0.0477869294993479,NEUTRAL,0.03084573225439424,-0.09290434125754381,0.006175037084438062,-0.09105923464515027,0.04245048861590062
