Date,HG_Price,HG1_logret,DXY_Price,DXY_logret,PMI,PMI_change,LME_Stocks,STOCKS_logret,Realized_Vol_Daily,Realized_Vol_Ann,Vol_Regime,Forecasted_Return,Signal,Model_Alpha,Model_Beta_DXY,Model_Beta_PMI,Model_Beta_STOCKS,Model_R2
2024-11-25,6.31,0.31746058407726396,164.3,-0.8062359920840451,50.1,0.30000000000000426,270975,-0.5703787312608659,1.429706095089189,22.69588065311555,NORMAL,-0.08383709389175013,NEUTRAL,0.018118070652031772,-0.12250706979420312,0.014108991134411823,-0.08245454271632555,0.039184640469446474
2024-11-26,6.37,0.9463793030950362,165.49,0.7216744987629415,50.1,0.30000000000000426,269475,-0.5550944034121443,1.4464683812044006,22.961973695910114,NORMAL,0.1654503742244807,LONG,0.01608620815966382,-0.12159196649425065,0.013949781821183671,-0.08265983494562747,0.03921123439553964
2024-11-27,6.37,0.0,163.37,-1.2893202992434691,50.1,0.30000000000000426,269050,-0.1578385732263492,1.4442350447561068,22.926520578893385,NORMAL,-0.020686450145977343,NEUTRAL,0.01719546772149584,-0.12177869871672335,0.013960417652306593,-0.08253467862693109,0.03918136835046815
2024-11-29,6.36,-0.15710922320412124,162.31,-0.6509480121438096,50.3,0.19999999999999574,271000,0.7221584944272167,1.4397278169101402,22.854970554996985,NORMAL,0.19170629272261125,LONG,0.01795535673731542,-0.12132420032285916,0.01426052646223435,-0.08266055321072843,0.03916820988059666
2024-12-02,6.41,0.783089358054784,165.1,1.7043264009103072,50.3,0.19999999999999574,270725,-0.10152753652577906,1.4548818846749798,23.095533922937705,NORMAL,0.04141200859122633,NEUTRAL,0.019001099044274272,-0.12167209072375486,0.014140761670201514,-0.08255729017545532,0.039198276136603205
2024-12-03,6.49,1.24032597834199,164.21,-0.5405254422336185,50.3,0.19999999999999574,268625,-0.7787190551768565,1.463976233667728,23.23990223756276,NORMAL,-0.18169062563726088,SHORT,0.016649306725945688,-0.12297645801385233,0.014304549265005857,-0.08264932011925812,0.03954657881822099
2024-12-04,6.53,0.614441257234099,165.26,0.6373894769292134,50.3,0.19999999999999574,268500,-0.04654410137551684,1.4645325697262022,23.248733798699362,NORMAL,0.15002230793816065,LONG,0.017017110976267652,-0.12147074973523306,0.014476682596698376,-0.08276647308807608,0.03939866098184086
2024-12-05,6.51,-0.30674870678618343,164.27,-0.6008575719929669,50.3,0.19999999999999574,270525,0.7513601508792982,1.078057016288863,17.11362458549184,NORMAL,-0.04946506515347148,NEUTRAL,0.0202435332219778,-0.11995625702242381,0.014507804369554518,-0.08268924643098538,0.03914007642550954
2024-12-06,6.57,0.9174376276041449,165.97,1.0295633579518852,50.3,0.19999999999999574,269800,-0.2683571684056918,0.9223757874653644,14.642261693884333,NORMAL,0.032066194442883514,NEUTRAL,0.019001711564722013,-0.12010179587606142,0.014818027122713802,-0.08260112801542024,0.03917861317701132
2024-12-09,6.61,0.6069821367075774,164.15,-1.10264051850257,50.3,0.19999999999999574,269800,0.0,0.848573742175495,13.470690545374811,NORMAL,-0.07951210626030258,NEUTRAL,0.018957963482033265,-0.12004803154352728,0.014705924859327278,-0.08267265558461595,0.039207302377627484
2024-12-10,6.71,1.5015297119995434,167.03,1.7392793054254612,50.3,0.19999999999999574,268100,-0.6320898531741934,0.8479836208385229,13.461322659568923,NORMAL,0.15280430753860352,LONG,0.01917474457371285,-0.11848767205920539,0.014901274046830094,-0.08273990796105578,0.03901323913294952
2024-12-11,6.7,-0.14914245866700204,167.65,0.37050359103812774,50.3,0.19999999999999574,268500,0.14908687070057744,0.6990811059100422,11.09756851501187,NORMAL,-0.13567059148305688,NEUTRAL,0.017515030111457955,-0.11990414607234438,0.015233360128877965,-0.08276435069371826,0.039353891234070404
2024-12-12,6.65,-0.7490671729157625,167.63,-0.011930326905112105,50.3,0.19999999999999574,268425,-0.027936862872014318,0.7074618724993208,11.230609060159729,NORMAL,-0.03656906910764606,NEUTRAL,0.01490371575576885,-0.11384369997272233,0.015539643080748164,-0.08318112630796276,0.03903994715700099
2024-12-13,6.6,-0.7547205635382966,168.27,0.38106625451688547,50.3,0.19999999999999574,272825,1.6259018678954351,0.7427225740807667,11.790355344788736,NORMAL,0.022536627638080977,NEUTRAL,0.015761605597707666,-0.11403849196392579,0.015453088025854156,-0.08318356849705057,0.03908752579625674
2024-12-16,6.58,-0.3034903695153936,167.74,-0.3154670632089796,50.3,0.19999999999999574,272625,-0.07333394773603939,0.7421922601735417,11.781936872496837,NORMAL,-0.15967507840510656,SHORT,0.015532979993358769,-0.11372653854866098,0.015242714487359504,-0.08298117978464961,0.03885394300600997
2024-12-17,6.54,-0.6097579868118557,168.65,0.5410399951393817,50.3,0.19999999999999574,272450,-0.06421134926858113,0.7440233648087705,11.811004757432958,NORMAL,0.05988335372788342,NEUTRAL,0.014830943317587619,-0.11391036210985585,0.015103479916424786,-0.08313676286851604,0.03899474992603824
2024-12-18,6.59,0.7616183045308509,171.32,1.570759123951088,50.3,0.19999999999999574,272325,-0.045890506059821375,0.755483843089452,11.9929342100522,NORMAL,-0.03897380415186007,NEUTRAL,0.014282615128711271,-0.11387389947117021,0.015069294473319651,-0.08316373821725762,0.03895660944346824
2024-12-19,6.52,-1.0678972575854255,173.36,1.1837204480933485,50.3,0.19999999999999574,272325,0.0,0.7909095614624291,12.555300055036453,NORMAL,-0.1585322530629707,SHORT,0.015504287176006225,-0.11503974257099457,0.014212242596880614,-0.08325766765440626,0.039227902510001966
2024-12-20,6.56,0.6116227017436053,172.26,-0.6365393867076183,50.3,0.19999999999999574,272325,0.0,0.7464102518022849,11.84889541378768,NORMAL,-0.11379130908583879,NEUTRAL,0.01773776571140895,-0.1134471301843347,0.013803064897287144,-0.08335928127894632,0.03907692406412244
2024-12-23,6.56,0.0,173.37,0.6423075636768886,50.3,0.19999999999999574,272425,0.03671408944405504,0.7231963838089009,11.480386683717423,NORMAL,0.0936759865547262,NEUTRAL,0.01826648949519774,-0.11439831343904708,0.012952323913258006,-0.08344713389527363,0.039296358456093916
2024-12-24,6.6,0.6079046076382193,173.82,0.25922420115177536,50.3,0.19999999999999574,272725,0.11006146208705962,0.7283623960640399,11.562394585899481,NORMAL,-0.05508636362009492,NEUTRAL,0.019215538257621647,-0.11494379086898336,0.012956489094097308,-0.08345388569045993,0.03937662234889916
2024-12-26,6.64,0.6042314455962662,173.94,0.06901311523051566,50.3,0.19999999999999574,272725,0.0,0.7144034331572655,11.34080291942928,NORMAL,-0.018445201895804997,NEUTRAL,0.018200802352765156,-0.11642875262092806,0.013543308137766413,-0.08334902438066191,0.03955656018522302
2024-12-27,6.63,-0.1507159290571363,173.81,-0.07476635862305095,50.3,0.19999999999999574,272725,0.0,0.7174963234236061,11.389901030292178,NORMAL,0.014715872879715599,NEUTRAL,0.020079443601363954,-0.11580577969239787,0.01314273448311433,-0.08338687817040483,0.03949560222794812
2024-12-30,6.58,-0.7570058860545279,173.94,0.07476635862304476,50.3,0.19999999999999574,271400,-0.48702140830516777,0.7452159693641488,11.8299367678288,NORMAL,0.03059078678146831,NEUTRAL,0.019151057093136758,-0.11571107597407544,0.013942169426973954,-0.08348225174979446,0.03960734382840059
2024-12-31,6.5,-1.2232568435634408,175.22,0.7331915076598627,50.1,-0.19999999999999574,271400,0.0,0.7919241244848103,12.57140574371619,NORMAL,0.05399220189202146,NEUTRAL,0.019237248129428244,-0.11584402233505088,0.01378465973168122,-0.08348556519515124,0.039623863895333566
